title,price_base,cpu_cores,cpu_threads,ram_size,storage_size,screen_size,raw_specs_count,ram_type_DDR3,ram_type_DDR3L,ram_type_DDR4,ram_type_DDR4X,ram_type_DDR5,ram_type_DDR5X,ram_type_DDR6,ram_type_RAM_TYPE,brand_score,cpu_gen,cpu_performance_score,cpu_brand_Intel,cpu_brand_AMD,gpu_vram,gpu_brand_te,gpu_class_te,screen_brightness_nits,screen_srgb_percent,screen_ntsc_percent,screen_anti_glare,battery_wh,battery_cells,res_width,res_height,res_total_pixels,gpu_brand_AMD,gpu_brand_Intel,gpu_brand_NVIDIA,gpu_brand_Other,gpu_brand_Unknown,gpu_class_Discrete,gpu_class_Integrated,gpu_class_Unknown
Laptop Acer Gaming Aspire 7 A715-42G-R6ZR NH.QAYSV.003,22490000,,,8,512,15.6,11,0,0,1,0,0,0,0,0,13.98517266,0,40,0,1,4,22768891.99,22340518,300,100,45,1,48,4,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Lenovo LOQ 15ARP9 83JC007JVN,24490000,,,24,512,15.6,12,0,0,0,0,1,0,0,0,17.96314815,7,122.85,0,1,6,22768891.99,22340518,300,100,45,1,60,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Acer Swift 3 SF314-511-55QE NX.ABNSV.003,22990000,,,16,512,14,23,0,0,0,1,0,0,0,0,13.98517266,0,50,1,0,0,13757866.76,13710496.13,300,100,45,0,56,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop ASUS TUF Gaming F16 FX608JH-RV039W,33370000,10,,16,1024,16,23,0,0,0,0,1,0,0,0,19.29295488,0,40,1,0,8,22506376.81,22179527.09,300,100,72,1,90,3,1920,1200,2304000,0,0,1,0,0,1,0,0
Laptop ASUS ROG Strix G15 G513QR-HQ264T,48990000,,,16,512,15.6,18,0,0,1,0,0,0,0,0,19.29295488,5,157.5,0,1,8,22581061.71,22201242.5,300,100,45,0,90,4,1080,1920,2073600,0,0,1,0,0,1,0,0
Laptop Dell Inspiron N3580 70184569,5390000,,,4,1024,15.6,15,0,0,1,0,0,0,0,0,14.56805085,8,66.6,1,0,0,13899279.02,13824684.62,300,100,45,0,48,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Acer Aspire 3 A315-59-38PG,5990000,,,8,512,15.6,21,0,0,1,0,0,0,0,0,13.98517266,0,30,1,0,0,13654235.33,13630870.22,300,100,45,0,40,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop HP Pavilion 15-EG0008TU 2D9K5PA,14190000,,,4,256,15.6,22,0,0,1,0,0,0,0,0,13.10868263,0,40,1,0,0,13841510.26,13704626.75,300,100,45,0,41,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop HP Pavilion 15-EG2036TX 6K782PA,18990000,,,8,512,15.6,19,0,0,1,0,0,0,0,0,13.10868263,0,40,1,0,2,22768891.99,22340518,300,100,45,0,41,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop HP Elitebook 845 G9,15590000,,,16,256,14,20,0,0,0,0,1,0,0,0,13.10868263,6,61.2,0,1,0,13206010.78,13704626.75,250,100,45,1,51,3,1920,1200,2304000,1,0,0,0,0,0,1,0
Laptop Acer Aspire Lite 15 AL15-42P-R08M,15490000,,16,16,512,15.6,25,0,0,1,0,0,0,0,0,13.98517266,7,81.9,0,1,0,13206010.78,13704626.75,250,100,45,0,58,3,1920,1080,2073600,1,0,0,0,0,0,1,0
Laptop Lenovo ThinkBook 14 G3 ACL 21A200R0VN,13000000,6,12,8,512,14,23,0,0,1,0,0,0,0,0,17.96314815,5,58.5,0,1,0,13343287.67,13719959.95,250,100,45,1,45,3,1920,1080,2073600,1,0,0,0,0,0,1,0
Laptop LG gram 2020 14Z90N-V.AR52A5,28990000,,,8,256,14,22,0,0,1,0,0,0,0,0,22.43294118,0,40,1,0,0,13899279.02,13824684.62,300,100,45,1,72,4,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Asus Vivobook X409FA-EK099T,14290000,,,,1024,14,13,0,0,0,0,0,0,0,0,19.29295488,0,40,1,0,0,13899279.02,13824684.62,300,100,45,0,32,2,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop MSI Cyborg 15 A12UCX-281VN,19990000,12,,8,512,15.6,20,0,0,0,0,1,0,0,0,19.22594366,0,40,0,0,4,22506376.81,22179527.09,300,100,45,0,5,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Dell Inspiron 7559,15990000,,,8,1024,15.6,16,1,0,0,0,0,0,0,0,14.56805085,0,40,0,0,0,22432546.13,21948747.84,300,100,45,0,48,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop HP 240 G8 519A6PA,6390000,,,8,512,14,18,0,0,1,0,0,0,0,0,13.10868263,0,30,1,0,0,13899279.02,13824684.62,250,100,45,0,48,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Acer Aspire Lite 14 AL14-51M-36MH NX.KTVSV.001,5890000,,,8,256,14,24,0,0,0,0,1,0,0,0,13.98517266,0,30,1,0,0,13792440.69,13719959.95,300,100,45,0,58,3,1920,1200,2304000,0,1,0,0,0,0,1,0
Laptop Asus ExpertBook B1 B1500CBA-BQ0249W,16990000,10,,8,512,15.6,24,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,0,13654235.33,13630870.22,250,100,45,1,42,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop HP ENVY X360 13-BF0092TU 76V59PA,18990000,10,12,8,512,13.3,19,0,0,0,1,0,0,0,0,13.10868263,0,40,1,0,0,13841510.26,13704626.75,400,100,45,0,66,3,2880,1800,5184000,0,1,0,0,0,0,1,0
Laptop Gigabyte G5 MD-51S1123SH,23895000,,,16,512,15.6,21,0,0,1,0,0,0,0,0,20.8272549,11,107.9,1,0,4,22506376.81,22179527.09,300,100,45,1,48,4,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Acer Aspire Lite Gen 2 AL14-52M-32KV,9990000,5,6,8,256,14,25,0,0,0,0,1,0,0,0,13.98517266,0,40,1,0,0,13757866.76,13710496.13,300,100,45,0,58,3,1920,1200,2304000,0,1,0,0,0,0,1,0
Laptop Lenovo IdeaPad 3 15ITL6 82H80042VN,9290000,,,8,512,15.6,27,0,0,1,0,0,0,0,0,17.96314815,0,50,1,0,0,13841510.26,13704626.75,250,100,45,1,38,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Gigabyte MF F2VN333SH,22990000,,12,8,512,15.6,20,0,0,1,0,0,0,0,0,20.8272549,0,40,1,0,4,22439261.99,22025531.55,300,100,45,0,54,4,1080,1920,2073600,0,0,1,0,0,1,0,0
Laptop Lenovo V15 G4 IRU 83A100PMVN,15990000,8,12,16,512,15.6,25,0,0,1,0,0,0,0,0,17.96314815,0,40,1,0,0,13792440.69,13719959.95,300,100,45,1,38,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Acer Gaming Aspire 7 A715-59G-73LB,16990000,10,16,16,512,15.6,12,0,0,1,0,0,0,0,0,13.98517266,0,40,1,0,6,22768891.99,22340518,250,100,45,0,8,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Dell Vostro 3480 70183778,15190000,,,,1024,14,13,0,0,0,0,0,0,0,0,14.56805085,0,40,1,0,0,13899279.02,13824684.62,300,100,45,0,48,3,1366,768,1049088,0,1,0,0,0,0,1,0
Laptop Lenovo IdeaPad 5 Pro 16ACH6,27990000,,,16,512,16,15,0,0,1,0,0,0,0,0,17.96314815,0,40,0,1,4,22768891.99,22340518,350,100,45,0,75,3,2560,1600,4096000,0,0,1,0,0,1,0,0
Laptop HP Envy 13-BA1028TU 2K0B2PA,24990000,,,8,512,13.3,21,0,0,1,0,0,0,0,0,13.10868263,0,40,0,0,0,13792440.69,13719959.95,300,100,72,0,51,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop MSI Modern 14 B5M 204VN,17990000,6,12,8,512,14,22,0,0,1,0,0,0,0,0,19.22594366,5,58.5,0,1,0,13206010.78,13704626.75,300,100,45,1,39,3,1920,1080,2073600,1,0,0,0,0,0,1,0
Laptop HP Gaming VICTUS 16-E0179AX 4R0V0PA,14490000,,12,8,512,16.1,22,0,0,1,0,0,0,0,0,13.10868263,0,50,0,1,4,22768891.99,22340518,300,100,45,1,70,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop ASUS Zenbook S 16 UM5606KA-RK113WS,42990000,8,16,24,1024,16,28,0,0,0,0,0,1,0,0,19.29295488,0,40,0,1,0,13296713.48,13630870.22,400,100,45,0,78,3,2880,1800,5184000,1,0,0,0,0,0,1,0
Laptop ASUS Expertbook B9400CEA-KC0558T,20540000,,,8,512,14,21,0,0,0,1,0,0,0,0,19.29295488,0,40,1,0,0,13792440.69,13719959.95,300,100,72,0,66,4,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop HP 15S-FQ2712TU 7C0X2PA,7090000,2,4,8,256,15.6,19,0,0,1,0,0,0,0,0,13.10868263,0,40,1,0,0,13654235.33,13630870.22,250,100,45,1,41,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop MSI Gaming GF63 10SC 812VN,22990000,,,8,512,15.6,20,0,0,1,0,0,0,0,0,19.22594366,10,130,0,0,4,22506376.81,22179527.09,300,100,45,0,51,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop MSI Modern 15 B12MO-625VN,8590000,,,8,512,15.6,11,0,0,1,0,0,0,0,0,19.22594366,0,50,1,0,0,13899279.02,13824684.62,300,100,45,1,3,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Asus Vivobook OLED 15X A1503ZA-L1151W,16000000,,,8,256,15.6,22,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,0,13792440.69,13719959.95,600,100,45,0,70,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop MSI Prestige 13 AI+ Evo A2VMG-040VN,38990000,,,32,1024,13.3,28,0,0,0,0,0,1,0,0,19.22594366,0,40,1,0,0,13654235.33,13630870.22,300,100,45,0,75,3,2880,1800,5184000,0,1,0,0,0,0,1,0
Laptop Lenovo V15 G4 AMN 82YU00V9VN,8490000,,,16,512,15.6,17,0,0,0,0,1,0,0,0,17.96314815,0,40,0,1,0,13359707.6,13710496.13,300,100,45,0,38,2,1920,1080,2073600,1,0,0,0,0,0,1,0
Laptop Lenovo Ideapad 3 14ALC6,17890000,,,8,512,14,20,0,0,1,0,0,0,0,0,17.96314815,0,40,0,1,0,13206010.78,13704626.75,250,100,45,0,38,2,1920,1080,2073600,1,0,0,0,0,0,1,0
Laptop Lenovo Idepad 5 Pro 16ACH6 82L50095VN,24990000,,,8,512,16,19,0,0,1,0,0,0,0,0,17.96314815,0,40,0,1,4,22439261.99,22025531.55,350,100,45,0,75,3,2560,1600,4096000,0,0,1,0,0,1,0,0
Laptop Lenovo ideapad 5 Pro 16ACH 82l500levn,29990000,,,16,512,16,20,0,0,1,0,0,0,0,0,17.96314815,5,110.5,0,1,4,22506376.81,22179527.09,300,100,45,0,75,4,2560,1600,4096000,0,0,1,0,0,1,0,0
Laptop HP Envy X360 15M-ES1013,22990000,,,8,256,15.6,12,0,0,1,0,0,0,0,0,13.10868263,0,40,1,0,0,13757866.76,13710496.13,250,100,45,0,51,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Intel Evo Dell Inspiron 7000,24990000,,,8,512,13.3,11,0,0,0,0,0,0,0,0,18.115,0,40,1,0,0,13654235.33,13630870.22,300,100,45,0,48,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop HP 348 G7 9PH23PA,22190000,,,8,512,14,19,0,0,1,0,0,0,0,0,13.10868263,0,40,1,0,2,13343287.67,22201242.5,300,100,45,0,41,3,1920,1080,2073600,1,0,0,0,0,1,0,0
Laptop Acer Aspire Lite 15 AL15-72P-7232,20240000,10,16,16,512,15.6,25,0,0,0,0,1,0,0,0,13.98517266,0,40,1,0,0,13757866.76,13710496.13,250,100,45,0,58,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Lenovo Thinkpad X13 GEN 2,36490000,,,8,512,13.3,19,0,0,1,0,0,0,0,0,17.96314815,0,40,1,0,0,13792440.69,13719959.95,300,100,45,0,41,3,2560,1600,4096000,0,1,0,0,0,0,1,0
Laptop MSI Modern 14 B10MW,19990000,,,8,512,14,11,0,0,1,0,0,0,0,0,19.22594366,0,40,1,0,0,13899279.02,13824684.62,300,100,45,0,39,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop ASUS Vivobook S 16 OLED S5606MA-MX050W,18690000,,,16,512,16,23,0,0,0,0,0,1,0,0,19.29295488,0,40,1,0,0,13792440.69,13719959.95,300,100,45,0,75,3,3200,2000,6400000,0,1,0,0,0,0,1,0
Laptop Dell Inspiron 3511 P112F001BBL,19990000,,,4,512,15.6,20,0,0,1,0,0,0,0,0,14.56805085,0,40,1,0,0,13757866.76,13710496.13,300,100,45,0,41,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop ASUS TUF Gaming F15 FX507VU-LP198W,28990000,,,8,512,15.6,24,0,0,0,0,1,0,0,0,19.29295488,0,40,1,0,0,22506376.81,22179527.09,250,100,72,1,90,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Dell Vostro 5402 V5402A,9090000,,,8,256,14,17,0,0,1,0,0,0,0,0,14.56805085,0,40,1,0,2,22432546.13,21948747.84,300,100,45,0,40,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop ASUS Vivobook S 15 S5507QA-MA089WS Copilot+ X Elite,34990000,12,12,32,1024,15.6,23,0,0,0,0,0,1,0,0,19.29295488,0,40,0,0,0,20898695.65,13719959.95,600,100,45,0,70,3,1920,1080,2073600,0,0,0,1,0,0,1,0
Laptop MSI Katana 15 B13UDXK-2269VN,25990000,10,,8,1024,15.6,27,0,0,0,0,1,0,0,0,19.22594366,0,40,1,0,6,22439261.99,22025531.55,300,100,45,1,48,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Dell Inspiron 15 3520 W15KT,13990000,,8,8,256,15.6,18,0,0,1,0,0,0,0,0,14.56805085,0,40,1,0,0,13792440.69,13719959.95,300,100,45,0,41,3,1080,1920,2073600,0,1,0,0,0,0,1,0
Laptop HP Probook 440 G7 9MV5PA,18990000,,,8,512,14,20,0,0,1,0,0,0,0,0,13.10868263,0,40,1,0,0,13792440.69,13719959.95,300,100,45,0,45,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop HP 14S-CF2043TU 1U3K6PA,8190000,,,4,256,14,11,0,0,1,0,0,0,0,0,13.10868263,0,40,1,0,0,13841510.26,13704626.75,300,100,45,0,41,3,1366,768,1049088,0,1,0,0,0,0,1,0
Laptop Acer Swift Go SFG14-41-R251,26740000,6,12,16,1024,14,27,0,0,0,1,0,0,0,0,13.98517266,7,81.9,0,1,0,13485502.96,13824684.62,300,100,45,0,50,3,1920,1080,2073600,1,0,0,0,0,0,1,0
Laptop ASUS Vivobook 15 X1504VA-NJ025W,10290000,,,8,512,15.6,22,0,0,1,0,0,0,0,0,19.29295488,0,57.5,1,0,0,13654235.33,13630870.22,300,100,45,1,42,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop MSI Gaming GF65 THIN 10UE-286VN,29490000,,,24,512,15.6,22,0,0,1,0,0,0,0,0,19.22594366,0,40,1,0,6,22439261.99,22025531.55,300,100,45,0,51,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop HP Pavilion x360 NEW 2020 14-DW0063TU 19D54PA,18190000,,,,512,14,13,0,0,0,0,0,0,0,0,13.10868263,0,40,1,0,0,13757866.76,13710496.13,300,100,45,0,3,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Dell Latitude 3450 L3450-1335U-16512W-FBL,19140000,,,16,512,14,28,0,0,0,0,1,0,0,0,14.56805085,0,40,1,0,0,13841510.26,13704626.75,250,100,45,0,42,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop MSI Gaming GF63 Thin 11UC-1228VN,20990000,,16,8,512,15.6,22,0,0,1,0,0,0,0,0,19.22594366,0,40,1,0,4,22439261.99,22025531.55,300,100,45,0,48,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop HP Pavilion 15-cs3116TX 9AV24PA,6890000,,,,256,15.6,13,0,0,0,0,0,0,0,0,13.10868263,1,53,1,0,2,22768891.99,22340518,250,100,45,0,41,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Acer Predator Triton Neo 16 PTN16-51-78JQ,64490000,16,16,32,2048,16,27,0,0,0,0,0,1,0,0,13.98517266,0,40,1,0,8,22432546.13,21948747.84,500,100,45,0,76,3,2560,1600,4096000,0,0,1,0,0,1,0,0
Laptop Acer AS A515-54-54EU,23290000,,,,512,15.6,14,0,0,0,0,0,0,0,0,13.98517266,0,40,1,0,0,13792440.69,13719959.95,300,100,45,0,48,4,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop ASUS TUF Gaming A15 FA507RE-HN007W,30490000,,,8,512,15.6,23,0,0,0,0,1,0,0,0,19.29295488,6,114.4,0,1,0,22439261.99,22025531.55,250,62.5,45,0,56,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Lenovo IdeaPad Slim 3 14IRH10 83K00008VN,16990000,8,12,16,512,14,26,0,0,0,0,1,0,0,0,17.96314815,0,40,1,0,0,13654235.33,13630870.22,300,100,45,1,60,3,1920,1200,2304000,0,1,0,0,0,0,1,0
Laptop HP Probook 6570B,10790000,2,4,4,320,15.6,16,1,0,0,0,0,0,0,0,13.10868263,0,40,1,0,0,13654235.33,13630870.22,300,100,45,0,55,3,1366,768,1049088,0,1,0,0,0,0,1,0
Laptop Dell G7 15 7500,19795000,,,8,512,15.6,24,0,0,1,0,0,0,0,0,14.56805085,10,130,1,0,0,22506376.81,22179527.09,300,100,45,0,48,6,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop HP Elitebook 820 G3,14700000,,,8,256,12.5,15,0,1,0,0,0,0,0,0,13.10868263,6,61.2,1,0,0,13792440.69,13719959.95,300,100,45,0,48,3,1366,768,1049088,0,1,0,0,0,0,1,0
Laptop ASUS VivoBook 15 A515EP-BQ195T,20090000,,8,8,512,15.6,21,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,2,22581061.71,22201242.5,300,100,45,0,42,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop MSI Katana 15 HX B14WEK-027VN,37690000,,24,32,512,15.6,12,0,0,0,0,1,0,0,0,19.22594366,0,40,1,0,8,22581061.71,22201242.5,300,100,45,1,75,4,2560,1440,3686400,0,0,1,0,0,1,0,0
Laptop HP Gaming Victus 15-FA1139TX 8Y6W3PA,24590000,,,16,512,15.6,12,0,0,1,0,0,0,0,0,13.10868263,0,40,1,0,4,22506376.81,22179527.09,300,100,45,1,5,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop ASUS Zenbook 14 OLED UX3405MA-PP588W,28990000,14,18,16,512,14,23,0,0,0,0,0,1,0,0,19.29295488,0,40,1,0,0,13792440.69,13719959.95,600,100,45,0,75,3,2880,1800,5184000,0,1,0,0,0,0,1,0
Laptop Acer Aspire 3 A315-56-502X NX.HS5SV.00F,13990000,,,4,256,15.6,11,0,0,1,0,0,0,0,0,13.98517266,0,40,1,0,0,13654235.33,13630870.22,300,100,45,0,36,2,1080,1920,2073600,0,1,0,0,0,0,1,0
Laptop Lenovo Ideapad 3 14IAU7 82RJ001CVN,7890000,,,8,512,14,21,0,0,1,0,0,0,0,0,17.96314815,0,40,1,0,0,13757866.76,13710496.13,250,100,45,0,45,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Lenovo Ideapad 5 15IIL05 81YK004WVN,6290000,,,8,256,15.6,24,0,0,1,0,0,0,0,0,17.96314815,0,50,1,0,2,22506376.81,22179527.09,300,100,45,0,48,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Dell Inspiron 3511 5G8TF,15990000,,,4,128,15.6,8,0,0,0,0,0,0,0,0,14.56805085,0,40,0,0,0,13790692.31,13790692.31,300,100,45,0,48,3,1920,1080,2073600,0,0,0,0,1,0,0,1
Laptop Itel ABLE 1S N4020/4GB/256GB/WIN11,1990000,,,4,256,14,20,0,0,1,0,0,0,0,0,1.99,0,40,1,0,0,13899279.02,13824684.62,220,100,45,0,30,3,1366,768,1049088,0,1,0,0,0,0,1,0
Laptop ASUS TUF Gaming F15 FX507ZC-HN124W,28300000,,,8,512,15.6,21,0,0,0,0,1,0,0,0,19.29295488,0,40,1,0,4,22768891.99,22340518,300,100,45,0,56,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Asus BR1100CKA-GJ0770W,3090000,,,4,128,11.6,15,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,0,13899279.02,13824684.62,220,100,45,0,42,3,1366,768,1049088,0,1,0,0,0,0,1,0
Laptop Gigabyte Gaming A16 GA6H-CVHI3VNC94SH,36490000,10,,16,1024,15.6,27,0,0,0,0,1,0,0,0,20.8272549,0,40,1,0,8,22506376.81,22179527.09,400,100,45,1,1,4,2560,1600,4096000,0,0,1,0,0,1,0,0
Laptop Dell Inspiron 16 I3511-5829BLK,15590000,4,,8,256,15.6,17,0,0,1,0,0,0,0,0,14.56805085,0,40,1,0,0,13899279.02,13824684.62,300,100,45,0,48,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Dell Inspiron 15 3520,19140000,,,16,512,15.6,24,0,0,1,0,0,0,0,0,14.56805085,0,70,1,0,0,13757866.76,13710496.13,300,100,45,0,54,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop HP Gaming Victus 15-FB1023AX 94F20PA,24490000,6,12,16,512,15.6,19,0,0,0,0,1,0,0,0,13.10868263,7,122.85,0,1,4,22768891.99,22340518,250,100,45,1,5,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop ASUS ROG Strix G16 G614PH-S5101W,43190000,16,32,16,512,16,23,0,0,0,0,1,0,0,0,19.29295488,8,171,0,1,8,22581061.71,22201242.5,500,100,45,1,90,3,2560,1600,4096000,0,0,1,0,0,1,0,0
Laptop HP 14S-FQ1066AU 4K0Z6PA,16990000,,,8,256,14,15,0,0,1,0,0,0,0,0,13.10868263,0,40,0,1,0,13343287.67,13719959.95,300,100,45,0,41,3,1366,768,1049088,1,0,0,0,0,0,1,0
Laptop ASUS Vivobook S 14 OLED M5406WA-PP071WS,33990000,12,24,32,1024,14,24,0,0,0,0,0,1,0,0,19.29295488,0,40,0,1,0,13343287.67,13719959.95,600,100,45,0,75,3,2880,1800,5184000,1,0,0,0,0,0,1,0
Laptop Asus VivoBook 15 OLED A1505VA-L1201W,24990000,14,20,16,512,15.6,23,0,0,1,0,0,0,0,0,19.29295488,0,40,1,0,0,13792440.69,13719959.95,600,100,45,0,50,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Gaming Acer Nitro 5 Tiger AN515-58-769J NH.QFHSV.003,29990000,,,8,512,15.6,11,0,0,1,0,0,0,0,0,16.07846154,0,40,1,0,4,22506376.81,22179527.09,300,100,45,0,5,4,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop MSI Modern 14 B11MOU-1032VN,21900000,,,8,512,14,21,0,0,1,0,0,0,0,0,19.22594366,1,73,0,0,0,13841510.26,13704626.75,300,100,45,0,39,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop HP Pavilion 15-EG00504TU 46M00PA,22990000,,,8,512,15.6,21,0,0,1,0,0,0,0,0,13.10868263,0,40,1,0,0,13841510.26,13704626.75,300,100,45,0,4,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop ASUS Vivobook S 16 S5606CA-RI114WS,28990000,14,16,16,512,16,28,0,0,0,0,0,1,0,0,19.29295488,0,40,1,0,0,13899279.02,13824684.62,400,100,45,0,75,3,2880,1800,5184000,0,1,0,0,0,0,1,0
Laptop Lenovo Yoga Pro 7 14IAH10 83KF001JVN,39290000,16,16,32,1024,14.5,13,0,0,0,0,0,1,0,0,17.96314815,0,40,1,0,0,13757866.76,13710496.13,1000,100,45,0,84,3,3000,1876,5628000,0,1,0,0,0,0,1,0
Laptop Acer Gaming Aspire 7 A715-75G-56ZL NH.Q97SV.001,20990000,,,8,512,15.6,20,0,0,1,0,0,0,0,0,13.98517266,0,40,1,0,4,22439261.99,22025531.55,300,100,45,1,48,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Dell Latitude E5430,10590000,,,4,120,14,11,0,0,0,0,0,0,0,0,14.56805085,0,40,1,0,0,13757866.76,13710496.13,300,100,45,0,48,6,1366,768,1049088,0,1,0,0,0,0,1,0
Laptop Dell Latitude 3540 71058804,16290000,,,16,512,15.6,23,0,0,1,0,0,0,0,0,14.56805085,1,47.7,1,0,0,13792440.69,13719959.95,250,100,45,0,54,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Dell Latitude E7470,15590000,,,8,256,14,14,0,0,1,0,0,0,0,0,14.56805085,0,40,1,0,0,13792440.69,13719959.95,300,100,45,0,52,4,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop HP Pavilion 14-CE3018TU 8QN89PA,9090000,,,4,256,14,21,0,0,1,0,0,0,0,0,13.10868263,1,53,1,0,0,13654235.33,13630870.22,250,100,45,0,48,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Lenovo Gaming Legion 5P 15IMH05 82AY003EVN,28490000,,,8,512,15.6,19,0,0,1,0,0,0,0,0,17.96314815,0,40,1,0,4,22768891.99,22340518,300,100,45,0,80,4,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop ASUS ZenBook UX371EA,41990000,,,16,1024,13.3,21,0,0,0,1,0,0,0,0,19.29295488,0,40,1,0,0,13899279.02,13824684.62,400,100,45,0,67,4,3840,2160,8294400,0,1,0,0,0,0,1,0
Laptop Lenovo Yoga Pro 7 14ASP9 83HN0022VN,41990000,10,20,32,1024,14.5,27,0,0,0,0,0,1,0,0,17.96314815,0,40,0,1,0,13206010.78,13704626.75,400,100,45,0,73,3,2880,1800,5184000,1,0,0,0,0,0,1,0
Laptop Dell Inspiron 14 5410 P143G001BSL,9690000,,,8,512,14,26,0,0,1,0,0,0,0,0,14.56805085,0,50,1,0,0,13841510.26,13704626.75,300,100,45,1,54,3,1920,1080,2073600,0,1,0,0,0,0,1,0
Laptop Lenovo ThinkBook 16 G6 IRL 21KH00Q1VN,19290000,8,12,16,512,16,26,0,0,0,0,1,0,0,0,17.96314815,0,40,1,0,0,13792440.69,13719959.95,300,100,45,1,71,3,1920,1200,2304000,0,1,0,0,0,0,1,0
Laptop Acer Swift Go 14 SFG14-71-549H NX.KF7ED.005,11890000,,,16,512,14,18,0,0,0,0,0,0,0,0,13.98517266,0,40,1,0,0,13792440.69,13719959.95,400,100,45,0,65,3,2880,1800,5184000,0,1,0,0,0,0,1,0
Laptop MSI Gaming Thin 15 B12UC-1416VN V2,19490000,,,16,512,15.6,28,0,0,1,0,0,0,0,0,19.22594366,0,40,1,0,0,22768891.99,22340518,300,100,45,1,4,3,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Gaming Acer Nitro 5 AN515-45-R0B6 NH.QBCSV.001,32990000,,,8,512,15.6,19,0,0,1,0,0,0,0,0,16.07846154,5,110.5,0,1,6,22506376.81,22179527.09,300,100,45,0,57,4,1920,1080,2073600,0,0,1,0,0,1,0,0
Laptop Lenovo Yoga Slim 7 Pro 14IHU5 O 82NH00AEVN,26690000,,,16,512,14,24,0,0,0,1,0,0,0,0,17.96314815,0,40,1,0,0,13899279.02,13824684.62,300,100,45,0,61,3,2880,1800,5184000,0,1,0,0,0,0,1,0
